LastName,Region,Ethnicity,pred_1,pred_1_score,pred_2,pred_2_score
pol,Netherlands,White,White,0.9,Hispanic,0.1
raamsdonk,Netherlands,White,White,0.9,Black,0.1
ranst,Belgium,White,White,1.0,N/A,-1.0
rappard,Netherlands,White,White,1.0,N/A,-1.0
ravestijn,Netherlands,White,White,0.9,Hispanic,0.1
reede,Netherlands,White,White,0.7,Hispanic,0.2
reenen,South Africa,Black,White,1.0,N/A,-1.0
regemortel,Belgium,White,White,0.9,Black,0.1
remortel,Belgium,White,Hispanic,0.5,White,0.4
renterghem,Belgium,White,White,0.9,Black,0.1
rhijn,Netherlands,White,White,1.0,N/A,-1.0
riel,Belgium,White,White,1.0,N/A,-1.0
riessen,Netherlands,White,White,0.8,Hispanic,0.2
rijckevorsel,Belgium,White,White,1.0,N/A,-1.0
rijnsoever,Netherlands,White,White,0.9,Hispanic,0.1
roessel,Netherlands,White,White,0.9,Asian,0.1
rompaey,Belgium,White,White,0.9,Black,0.1
rooijen,Netherlands,White,White,0.8,Black,0.2
roosbroeck,Belgium,White,White,1.0,N/A,-1.0
rooyen,South Africa,Black,Black,0.8,White,0.2
rooyen,New Zealand,Asian,Black,0.8,White,0.2
rossem,Netherlands,White,White,0.7,Hispanic,0.2
rouwendaal,Netherlands,White,White,1.0,N/A,-1.0
gerven,Netherlands,White,White,1.0,N/A,-1.0
ruijven,Netherlands,White,White,1.0,N/A,-1.0
rumpt,Netherlands,White,White,0.9,Hispanic,0.1
rumst,Belgium,White,White,1.0,N/A,-1.0
schaardenburg,Netherlands,White,White,1.0,N/A,-1.0
schagen,Netherlands,White,White,0.9,Black,0.1
schaik,Netherlands,White,White,1.0,N/A,-1.0
schalkwyk,South Africa,Black,Black,0.4,White,0.3
schelle,Belgium,White,White,0.9,Hispanic,0.1
schie,Netherlands,White,White,1.0,N/A,-1.0
schilfgaarde,Netherlands,White,White,0.9,Asian,0.1
schill,Belgium,White,White,1.0,N/A,-1.0
schip,Netherlands,White,White,1.0,N/A,-1.0
schreven,Netherlands,White,White,1.0,N/A,-1.0
schuerbeeck,Belgium,White,White,1.0,N/A,-1.0
schuppen,Netherlands,White,White,1.0,N/A,-1.0
senus,Netherlands,White,White,1.0,N/A,-1.0
silfhout,Netherlands,White,White,0.8,Hispanic,0.2
silfhout,Belgium,White,White,0.8,Hispanic,0.2
snick,Belgium,White,White,0.9,Asian,0.1
soelen,South Africa,Black,White,0.8,Hispanic,0.1
soerland,Netherlands,White,White,1.0,N/A,-1.0
soldt,Netherlands,White,White,0.9,Black,0.1
spengen,Netherlands,White,White,0.9,Black,0.1
spingelen,Netherlands,White,White,0.9,Hispanic,0.1
springel,Belgium,White,White,0.7,Asian,0.1
staden,Zimbabwe,White,Black,0.8,White,0.1
staveren,Netherlands,White,White,1.0,N/A,-1.0
steenberge,Belgium,White,White,1.0,N/A,-1.0
steenis,Netherlands,White,White,1.0,N/A,-1.0
steenwijk,Netherlands,White,White,0.8,Asian,0.1
stichel,Belgium,White,White,0.9,Hispanic,0.1
stralen,Netherlands,White,White,1.0,N/A,-1.0
strydonck,Belgium,White,White,1.0,N/A,-1.0
burkel,Belgium,White,White,0.9,Hispanic,0.1
suylekom,Netherlands,White,White,1.0,N/A,-1.0
teylingen,Netherlands,White,White,0.8,Hispanic,0.2
thillo,Belgium,White,White,0.9,Hispanic,0.1
tichelt,Belgium,White,White,1.0,N/A,-1.0
tilt,Belgium,White,White,0.4,Hispanic,0.3
tomme,Belgium,White,White,0.8,Hispanic,0.1
tongeren,Netherlands,White,White,1.0,N/A,-1.0
tongerloo,Belgium,White,White,0.9,Asian,0.1
truyen,Belgium,White,White,1.0,N/A,-1.0
tuyckom,Belgium,White,White,1.0,N/A,-1.0
valkengoed,Netherlands,White,White,0.7,Hispanic,0.2
velsen,Netherlands,White,White,1.0,N/A,-1.0
velthooven,New Zealand,Asian,White,0.7,Hispanic,0.1
velthoven,Netherlands,White,White,1.0,N/A,-1.0
velzen,Netherlands,White,White,0.9,Asian,0.1
vlaanderen,Netherlands,White,White,1.0,N/A,-1.0
vlierberghe,Belgium,White,White,1.0,N/A,-1.0
vlijmen,Netherlands,White,White,0.9,Hispanic,0.1
voorst,Netherlands,White,White,1.0,N/A,-1.0
vossel,Belgium,White,White,0.8,Asian,0.1
vroonhoven,Netherlands,White,White,1.0,N/A,-1.0
vugt,Netherlands,White,White,0.9,Hispanic,0.1
vuuren,South Africa,Black,Black,0.8,Asian,0.1
waas,Netherlands,White,White,1.0,N/A,-1.0
waes,Belgium,White,White,1.0,N/A,-1.0
walsem,Netherlands,White,White,0.9,Asian,0.1
wambeke,Belgium,White,White,1.0,N/A,-1.0
waning,Netherlands,White,White,0.8,Black,0.1
wankum,Netherlands,White,White,0.7,Hispanic,0.3
weel,Netherlands,White,White,1.0,N/A,-1.0
weerdenburg,Netherlands,White,White,1.0,N/A,-1.0
wees,Netherlands,White,White,1.0,N/A,-1.0
welie,New Zealand,Asian,White,1.0,N/A,-1.0
welsenes,Netherlands,White,White,0.8,Black,0.2
werkhoven,Netherlands,White,White,1.0,N/A,-1.0
wermeskerken,Netherlands,White,White,1.0,N/A,-1.0
westrop,Netherlands,White,White,0.7,Hispanic,0.1
wieren,Netherlands,White,White,0.9,Hispanic,0.1
wieringen,Netherlands,White,White,1.0,N/A,-1.0
wijk,Netherlands,White,White,1.0,N/A,-1.0
wijnen,Netherlands,White,White,0.9,Hispanic,0.1
wilgenburg,Netherlands,White,White,0.9,Black,0.1
woerkom,Netherlands,White,White,1.0,N/A,-1.0
woudenberg,Netherlands,White,White,0.9,Black,0.1
wyk,Namibia,Black,Black,0.5,White,0.4
wyk,South Africa,Black,Black,0.5,White,0.4
wyk,Zambia,Black,Black,0.5,White,0.4
zeebroeck,Belgium,White,White,0.9,Black,0.1
zeeland,Netherlands,White,White,1.0,N/A,-1.0
zijl,South Africa,Black,White,0.7,Asian,0.3
zutphen,Netherlands,White,White,0.8,Hispanic,0.1
va,Czech Republic,White,White,0.6,Hispanic,0.2
vanagas,Lithuania,White,White,1.0,N/A,-1.0
vanags,Russia,White,White,1.0,N/A,-1.0
vanakara,Greece,White,White,1.0,N/A,-1.0
vancheva,Bulgaria,White,White,0.9,Asian,0.1
vandborg,Denmark,White,White,0.9,Hispanic,0.1
vandecaveye,Belgium,White,White,1.0,N/A,-1.0
vandekerckhove,Belgium,White,White,1.0,N/A,-1.0
borre,Belgium,White,White,0.9,Asian,0.1
vandenberg,Netherlands,White,Asian,0.4,White,0.4
vandenbergh,Belgium,White,White,0.9,Black,0.1
vandenberghe,Belgium,White,White,0.9,Hispanic,0.1
vandenbroucke,Belgium,White,White,0.7,Hispanic,0.3
vandendriessche,Belgium,White,White,1.0,N/A,-1.0
vandeput,Belgium,White,White,1.0,N/A,-1.0
vanderborght,Belgium,White,White,0.9,Asian,0.1
vandergoten,Belgium,White,White,0.9,Asian,0.1
vanderhulst,Belgium,White,White,1.0,N/A,-1.0
vanderka,Slovakia,White,White,1.0,N/A,-1.0
vandermeiren,Belgium,White,White,1.0,N/A,-1.0
vandermoere,Belgium,White,White,1.0,N/A,-1.0
vandersleyen,Belgium,White,White,1.0,N/A,-1.0
vanderstappen,Belgium,White,White,1.0,N/A,-1.0
vandevelde,Belgium,White,White,1.0,N/A,-1.0
vandevoorde,Belgium,White,White,1.0,N/A,-1.0
vandewal,Belgium,White,White,1.0,N/A,-1.0
vandewalle,Belgium,White,White,1.0,N/A,-1.0
vandewattyne,Belgium,White,White,0.9,Black,0.1
vandeweghe,Belgium,White,White,1.0,N/A,-1.0
vandromme,Belgium,White,White,0.8,Black,0.1
batbayar,Mongolia,Asian,White,0.5,Asian,0.5
bayasgalan,Mongolia,Asian,White,0.7,Asian,0.1
vandy,Finland,White,Black,0.7,White,0.2
vanea,Romania,White,White,0.9,Hispanic,0.1
vanek,Czech Republic,White,White,0.8,Asian,0.2
vanek,Hungary,White,White,0.8,Asian,0.2
vanek,Austria,White,White,0.8,Asian,0.2
munguia,Nicaragua,Hispanic,Hispanic,1.0,N/A,-1.0
vank,Czech Republic,White,White,1.0,N/A,-1.0
vang,Turkey,White,White,0.6,Asian,0.4
vangelov,Bulgaria,White,White,1.0,N/A,-1.0
vangen,Norway,White,White,1.0,N/A,-1.0
vangeneugden,Belgium,White,White,1.0,N/A,-1.0
vanhala,Finland,White,White,1.0,N/A,-1.0
vanhanen,Finland,White,White,1.0,N/A,-1.0
vanhoof,Belgium,White,White,1.0,N/A,-1.0
vanhooren,Belgium,White,White,1.0,N/A,-1.0
vanin,Russia,White,White,1.0,N/A,-1.0
vanko,Slovakia,White,White,1.0,N/A,-1.0
dawla,Myanmar,Asian,White,1.0,N/A,-1.0
vanluchene,Belgium,White,White,0.6,Black,0.4
vanmarcke,Belgium,White,White,1.0,N/A,-1.0
vannerom,Belgium,White,White,0.6,Asian,0.2
vanneste,Belgium,White,White,0.9,Hispanic,0.1
vanninen,Finland,White,White,1.0,N/A,-1.0
vansevenant,Belgium,White,White,1.0,N/A,-1.0
vansovych,Russia,White,White,1.0,N/A,-1.0
vansteenkiste,Argentina,Hispanic,White,1.0,N/A,-1.0
vansummeren,Belgium,White,White,1.0,N/A,-1.0
vanwalleghem,Belgium,White,White,0.9,Hispanic,0.1
varadaraj,India,Asian,Asian,0.5,Hispanic,0.2
vradi,Hungary,White,White,0.7,Black,0.3
varanauskas,Russia,White,White,1.0,N/A,-1.0
varani,Argentina,Hispanic,Hispanic,0.7,White,0.3
asenjo,Chile,Hispanic,Hispanic,0.8,Black,0.1
varbanov,Bulgaria,White,White,1.0,N/A,-1.0
vard,Ireland,White,White,1.0,N/A,-1.0
vardal,Romania,White,White,1.0,N/A,-1.0
vardanian,Ukraine,White,White,0.9,Asian,0.1
vardanyan,Armenia,White,White,0.5,Hispanic,0.3
vardanyan,Russia,White,White,0.5,Hispanic,0.3
demirmen,Turkey,White,White,0.8,Asian,0.1
varderesyan,Armenia,White,White,1.0,N/A,-1.0
vardhineni,India,Asian,Asian,0.5,Black,0.2
vre,Finland,White,White,0.8,Asian,0.2
varea,Fiji,Asian,Hispanic,0.8,White,0.2
schwalb,Uruguay,Hispanic,White,0.8,Hispanic,0.2
varenhorst,Netherlands,White,White,0.9,Hispanic,0.1
varganova,Russia,White,White,1.0,N/A,-1.0
duany,Cuba,Hispanic,Hispanic,0.8,White,0.2
pelez,Mexico,Hispanic,White,0.6,Asian,0.2
barneond,El Salvador,Hispanic,Hispanic,0.7,White,0.2
jacobo,Mexico,Hispanic,Hispanic,0.9,Asian,0.1
vargashkin,Russia,White,White,1.0,N/A,-1.0
vargha,Hungary,White,White,0.9,Asian,0.1
vario,Argentina,Hispanic,Hispanic,0.7,White,0.3
varis,Finland,White,White,0.6,Hispanic,0.4
varkey,India,Asian,White,0.3,Hispanic,0.3
varlamov,Belarus,White,White,1.0,N/A,-1.0
varlamov,Ukraine,White,White,1.0,N/A,-1.0
varlamov,Russia,White,White,1.0,N/A,-1.0
vrnik,Estonia,White,White,0.8,Hispanic,0.2
varona,Cuba,Hispanic,Hispanic,0.5,White,0.4
varonen,Finland,White,White,1.0,N/A,-1.0
varr,Hungary,White,White,0.5,Hispanic,0.3
vartia,Finland,White,White,1.0,N/A,-1.0
vartiainen,Finland,White,White,1.0,N/A,-1.0
varzideh,Iran,White,White,1.0,N/A,-1.0
vasala,Finland,White,White,1.0,N/A,-1.0
vasama,Finland,White,White,1.0,N/A,-1.0
grath,Mexico,Hispanic,White,0.7,Black,0.2
vasdeki,Greece,White,White,1.0,N/A,-1.0
vasdekis,Greece,White,White,1.0,N/A,-1.0
vaseva,Bulgaria,White,White,1.0,N/A,-1.0
vashchuk,Ukraine,White,White,1.0,N/A,-1.0
vai,Serbia,White,White,0.8,Hispanic,0.1
vai,Croatia,White,White,0.8,Hispanic,0.1
vasi,Serbia,White,Hispanic,0.5,White,0.3
vasilache,Romania,White,White,1.0,N/A,-1.0
vasilakis,Switzerland,White,Hispanic,0.5,White,0.4
vasilakis,Greece,White,Hispanic,0.5,White,0.4
vasilakos,Greece,White,White,0.6,Asian,0.4
vasilca,Romania,White,White,1.0,N/A,-1.0
vasilchenko,Kazakhstan,White,White,1.0,N/A,-1.0
vasilchenko,Russia,White,White,1.0,N/A,-1.0
vasile,Romania,White,White,0.9,Asian,0.1
vasileiou,Greece,White,White,0.6,Asian,0.2
vasilenko,Kazakhstan,White,White,1.0,N/A,-1.0
vasilenko,Russia,White,White,1.0,N/A,-1.0
vasilescu,Romania,White,White,1.0,N/A,-1.0
vasilev,Bulgaria,White,White,1.0,N/A,-1.0
vasileva,Bulgaria,White,White,1.0,N/A,-1.0
vasilevskaya,Russia,White,White,1.0,N/A,-1.0
vasili,Cyprus,White,White,1.0,N/A,-1.0
vasiliadis,Greece,White,White,1.0,N/A,-1.0
vasiljevi,Bosnia and Herzegovina,White,White,1.0,N/A,-1.0
vasilopoulos,Greece,White,White,1.0,N/A,-1.0
vasilyev,Russia,White,White,1.0,N/A,-1.0
vasilyev,Belarus,White,White,1.0,N/A,-1.0
vasilyev,Uzbekistan,White,White,1.0,N/A,-1.0
vasilyev,Kyrgyzstan,White,White,1.0,N/A,-1.0
vasilyeva,Kazakhstan,White,White,1.0,N/A,-1.0
vasilyeva,Russia,White,White,1.0,N/A,-1.0
vasin,Serbia,White,White,1.0,N/A,-1.0
vasin,Russia,White,White,1.0,N/A,-1.0
vasina,Russia,White,White,1.0,N/A,-1.0
vasina,Kazakhstan,White,White,1.0,N/A,-1.0
vask,Hungary,White,White,1.0,N/A,-1.0
vaskovskaya,Belarus,White,White,1.0,N/A,-1.0
vaskuti,Hungary,White,White,1.0,N/A,-1.0
vasovi,Serbia,White,White,0.9,Black,0.1
pancorvo,Peru,Hispanic,White,0.6,Hispanic,0.3
allatore,Mexico,Hispanic,White,1.0,N/A,-1.0
vass,Hungary,White,White,0.8,Hispanic,0.2
vassallo,Argentina,Hispanic,Hispanic,0.6,White,0.4
vassallo,Puerto Rico,Hispanic,Hispanic,0.6,White,0.4
vassell,Netherlands,White,Asian,0.3,White,0.3
vassiljeva,Estonia,White,White,0.9,Hispanic,0.1
vastenburg,Netherlands,White,White,0.9,Hispanic,0.1
vasylenko,Ukraine,White,White,1.0,N/A,-1.0
vasyliev,Russia,White,White,1.0,N/A,-1.0
vasylieva,Ukraine,White,White,1.0,N/A,-1.0
vasyukova,Russia,White,White,1.0,N/A,-1.0
vaszi,Hungary,White,White,0.9,Hispanic,0.1
vatamanu,Romania,White,White,1.0,N/A,-1.0
vatanen,Finland,White,White,1.0,N/A,-1.0
vatashka,Bulgaria,White,White,0.9,Hispanic,0.1
vaterlaus,Switzerland,White,White,0.9,Asian,0.1
chamroeun,Cambodia,Asian,Black,0.6,White,0.4
vatistas,Greece,White,White,0.9,Black,0.1
vatrican,Monaco,White,Hispanic,0.6,White,0.4
vaucher,Switzerland,White,White,0.6,Hispanic,0.2
vauclair,Switzerland,White,White,0.9,Hispanic,0.1
vaughan,South Africa,Black,White,0.9,Black,0.1
vaughan,Nigeria,Black,White,0.9,Black,0.1
vaughan,Ireland,White,White,0.9,Black,0.1
vauhkonen,Finland,White,White,1.0,N/A,-1.0
vavatsi,Greece,White,White,1.0,N/A,-1.0
vavilov,Russia,White,White,0.5,Hispanic,0.3
vavrla,Czech Republic,White,White,1.0,N/A,-1.0
vaytsekhovskaya,Russia,White,White,1.0,N/A,-1.0
vaz,Kenya,Black,Hispanic,0.8,Black,0.1
vaz,India,Asian,Hispanic,0.8,Black,0.1
vazaios,Greece,White,White,1.0,N/A,-1.0
vazhenina,Kazakhstan,White,White,1.0,N/A,-1.0
teymourlouei,Iran,White,White,0.5,Black,0.4
vdovichenko,Russia,White,White,1.0,N/A,-1.0
vdovin,Russia,White,White,1.0,N/A,-1.0
vdovina,Russia,White,White,1.0,N/A,-1.0
vea,Tonga,Asian,Hispanic,1.0,N/A,-1.0
veber,Czech Republic,White,White,0.8,Asian,0.1
vedani,Ecuador,Hispanic,White,0.5,Hispanic,0.5
vedenin,Russia,White,White,1.0,N/A,-1.0
vedres,Hungary,White,White,1.0,N/A,-1.0
vedyakov,Russia,White,White,1.0,N/A,-1.0
veenemans,Netherlands,White,White,1.0,N/A,-1.0
veenhoven,Netherlands,White,White,1.0,N/A,-1.0
veens,Netherlands,White,White,0.9,Hispanic,0.1
veenstra,Netherlands,White,White,0.8,Black,0.1
veentjer,Netherlands,White,White,0.8,Hispanic,0.2
veer,Netherlands,White,White,1.0,N/A,-1.0
veering,Netherlands,White,White,1.0,N/A,-1.0
veeser,Switzerland,White,White,0.9,Asian,0.1
vefling,Norway,White,White,0.9,Hispanic,0.1
lille,Mexico,Hispanic,White,0.6,Hispanic,0.3
arroyos,Mexico,Hispanic,Hispanic,0.4,White,0.4
albo,Cuba,Hispanic,Hispanic,0.7,White,0.2
vegar,Croatia,White,White,1.0,N/A,-1.0
vegard,Norway,White,White,0.9,Asian,0.1
vegas,Venezuela,Hispanic,Hispanic,0.9,White,0.1
vegter,Netherlands,White,White,1.0,N/A,-1.0
vehmanen,Finland,White,White,1.0,N/A,-1.0
vehovar,Slovenia,White,White,0.9,Hispanic,0.1
veide,Latvia,White,White,1.0,N/A,-1.0
veikkanen,Finland,White,White,1.0,N/A,-1.0
veira,Brazil,Hispanic,Hispanic,1.0,N/A,-1.0
veirano,Brazil,Hispanic,Hispanic,0.7,White,0.3
veirman,Belgium,White,White,1.0,N/A,-1.0
veiss,Russia,White,Asian,0.6,White,0.4
veit,Slovenia,White,White,1.0,N/A,-1.0
veitch,South Africa,Black,White,0.6,Asian,0.2
vejsada,Czech Republic,White,White,1.0,N/A,-1.0
vejvoda,Czech Republic,White,White,1.0,N/A,-1.0
vekemans,Belgium,White,White,0.6,Black,0.2
vela,Mexico,Hispanic,Hispanic,0.8,White,0.2
alzate,Colombia,Hispanic,Hispanic,1.0,N/A,-1.0
poblano,Mexico,Hispanic,Hispanic,1.0,N/A,-1.0
ponzoni,Peru,Hispanic,Hispanic,0.8,White,0.2
artahona,Venezuela,Hispanic,Hispanic,0.9,White,0.1
altamirano,Mexico,Hispanic,Hispanic,1.0,N/A,-1.0
velchev,Bulgaria,White,White,1.0,N/A,-1.0
velda,Czech Republic,White,Asian,0.4,White,0.4
velkov,Slovakia,White,White,1.0,N/A,-1.0
velkov,Czech Republic,White,White,1.0,N/A,-1.0
veldhuis,Netherlands,White,White,1.0,N/A,-1.0
veldkamp,Netherlands,White,White,1.0,N/A,-1.0
veldkamp,Belgium,White,White,1.0,N/A,-1.0
veldman,New Zealand,Asian,White,1.0,N/A,-1.0
veldt,Netherlands,White,White,1.0,N/A,-1.0
velea,Romania,White,White,1.0,N/A,-1.0
velev,Bulgaria,White,White,0.4,Asian,0.4
velez,Puerto Rico,Hispanic,Hispanic,0.9,Asian,0.1
velez,Hungary,White,Hispanic,0.9,Asian,0.1
veli,Albania,White,White,0.9,Hispanic,0.1
veli,Serbia,White,White,0.9,Hispanic,0.1
velichko,Russia,White,White,0.7,Asian,0.2
velichko,Kazakhstan,White,White,0.7,Asian,0.2
velichkov,Bulgaria,White,White,1.0,N/A,-1.0
veliciu,Romania,White,White,1.0,N/A,-1.0
velikov,Slovakia,White,White,1.0,N/A,-1.0
velikov,Bulgaria,White,White,1.0,N/A,-1.0
velikovi,Serbia,White,White,0.7,Asian,0.2
velicu,Romania,White,White,1.0,N/A,-1.0
velikaya,Russia,White,White,1.0,N/A,-1.0
velim,Austria,White,White,0.9,Asian,0.1
velin,Denmark,White,White,0.7,Black,0.3
velinov,Bulgaria,White,White,1.0,N/A,-1.0
velinova,Bulgaria,White,White,1.0,N/A,-1.0
veliyev,Kazakhstan,White,White,1.0,N/A,-1.0
veljkovi,Serbia,White,White,0.7,Asian,0.3
velkey,Hungary,White,White,1.0,N/A,-1.0
velkos,Bulgaria,White,White,1.0,N/A,-1.0
velkos,Greece,White,White,1.0,N/A,-1.0
velkova,Bulgaria,White,White,1.0,N/A,-1.0
vella,Malta,White,Hispanic,0.6,White,0.4
vellas,Greece,White,White,0.7,Hispanic,0.3
vellenga,Netherlands,White,White,0.8,Asian,0.1
vellon,Puerto Rico,Hispanic,Hispanic,0.9,White,0.1
veloso,Brazil,Hispanic,White,0.6,Hispanic,0.2
veloso,Portugal,White,White,0.6,Hispanic,0.2
velta,Norway,White,White,0.9,Asian,0.1
velzeboer,Netherlands,White,White,1.0,N/A,-1.0
vemi,Greece,White,White,0.5,Asian,0.3
vemi,Serbia,White,White,0.5,Asian,0.3
vena,Romania,White,Hispanic,0.7,White,0.3
vence,Philippines,Asian,Hispanic,0.5,White,0.5
trinidad,Puerto Rico,Hispanic,Hispanic,1.0,N/A,-1.0
venema,Netherlands,White,White,1.0,N/A,-1.0
venetopoulos,Greece,White,White,1.0,N/A,-1.0
venge,Denmark,White,White,0.8,Hispanic,0.2
venieris,Greece,White,White,1.0,N/A,-1.0
venizelos,Greece,White,White,1.0,N/A,-1.0
venkatesan,India,Asian,Asian,0.5,White,0.3
venker,Netherlands,White,White,0.8,Hispanic,0.2
venkov,Bulgaria,White,White,1.0,N/A,-1.0
venneman,Belgium,White,White,1.0,N/A,-1.0
ventas,Greece,White,Hispanic,0.8,White,0.1
venter,South Africa,Black,White,0.5,Hispanic,0.4
ventura,Dominican Republic,Hispanic,Hispanic,0.4,White,0.3
ventura,Czech Republic,White,Hispanic,0.4,White,0.3
venu,India,Asian,Asian,0.9,Black,0.1
venus,New Zealand,Asian,White,0.6,Hispanic,0.3
rivaux,Cuba,Hispanic,White,0.5,Hispanic,0.3
rebollo,Uruguay,Hispanic,Hispanic,0.8,White,0.1
barale,Uruguay,Hispanic,Hispanic,0.6,White,0.4
veras,Dominican Republic,Hispanic,Hispanic,0.6,White,0.3
verbaeys,Belgium,White,White,1.0,N/A,-1.0
verbanck,Belgium,White,White,1.0,N/A,-1.0
verbauwen,Belgium,White,White,0.8,Hispanic,0.2
verbeeck,Belgium,White,White,0.9,Hispanic,0.1
verbeek,Netherlands,White,White,1.0,N/A,-1.0
verbeke,Belgium,White,White,0.7,Hispanic,0.3
verberne,Netherlands,White,White,1.0,N/A,-1.0
verbij,Netherlands,White,White,0.9,Hispanic,0.1
verbin,Russia,White,White,1.0,N/A,-1.0
verbov,Russia,White,White,0.9,Asian,0.1
verboven,Belgium,White,White,1.0,N/A,-1.0
loose,Belgium,White,White,0.8,Hispanic,0.1
verbrugge,Belgium,White,White,0.9,Black,0.1
verbrugghe,Belgium,White,White,1.0,N/A,-1.0
vercken,Belgium,White,White,0.4,Black,0.4
verckist,Belgium,White,White,0.9,Black,0.1
vercouteren,Belgium,White,White,0.9,Hispanic,0.1
vercruysse,Belgium,White,White,1.0,N/A,-1.0
verdeil,Switzerland,White,White,0.7,Asian,0.1
verderber,Austria,White,White,0.9,Hispanic,0.1
verdino,Monaco,White,White,0.9,Hispanic,0.1
verdonck,Belgium,White,White,0.9,Asian,0.1
verdonk,New Zealand,Asian,White,1.0,N/A,-1.0
verdun,Belgium,White,White,0.8,Hispanic,0.2
verdura,Argentina,Hispanic,Hispanic,0.8,White,0.1
verb,Hungary,White,White,0.9,Hispanic,0.1
vereckei,Hungary,White,White,0.9,Hispanic,0.1
vereecken,Belgium,White,White,1.0,N/A,-1.0
veremeyenko,Belarus,White,White,1.0,N/A,-1.0
vere,Romania,White,Asian,0.5,White,0.3
vere,Serbia,White,Asian,0.5,White,0.3
veres,Hungary,White,White,0.6,Hispanic,0.3
veretelnikov,Uzbekistan,White,White,1.0,N/A,-1.0
verevka,Russia,White,White,1.0,N/A,-1.0
verey,Poland,White,White,0.5,Black,0.2
verga,Argentina,Hispanic,White,0.8,Hispanic,0.2
verga,Netherlands,White,White,0.8,Hispanic,0.2
vergauwen,Belgium,White,White,1.0,N/A,-1.0
vergeer,Netherlands,White,White,1.0,N/A,-1.0
vergos,Greece,White,White,1.0,N/A,-1.0
vergov,Bulgaria,White,White,1.0,N/A,-1.0
vergucht,Belgium,White,White,1.0,N/A,-1.0
vergult,Belgium,White,White,0.9,Hispanic,0.1
verguts,Belgium,White,White,1.0,N/A,-1.0
vergutz,Brazil,Hispanic,Hispanic,0.7,Black,0.1
verhaert,Belgium,White,White,1.0,N/A,-1.0
verhagen,Netherlands,White,White,1.0,N/A,-1.0
verhalle,Belgium,White,White,1.0,N/A,-1.0
verhavert,Belgium,White,White,1.0,N/A,-1.0
verheijen,Netherlands,White,White,0.9,Black,0.1
verheyen,Belgium,White,White,1.0,N/A,-1.0
verhoeven,Belgium,White,White,0.8,Black,0.1
verhoeven,Netherlands,White,White,0.8,Black,0.1
verichev,Russia,White,White,1.0,N/A,-1.0
verkerk,Netherlands,White,White,1.0,N/A,-1.0
verkin,Slovakia,White,White,1.0,N/A,-1.0
verlaeckt,Belgium,White,White,1.0,N/A,-1.0
verleyen,Belgium,White,White,1.0,N/A,-1.0
verlin,Russia,White,White,0.9,Asian,0.1
verlinden,Netherlands,White,White,1.0,N/A,-1.0
verlinden,Belgium,White,White,1.0,N/A,-1.0
verlooy,Belgium,White,White,1.0,N/A,-1.0
verma,India,Asian,White,0.4,Asian,0.4
vermaelen,Belgium,White,White,1.0,N/A,-1.0
vermeer,Netherlands,White,White,1.0,N/A,-1.0
vermeersch,Belgium,White,White,1.0,N/A,-1.0
vermehren,Denmark,White,White,0.9,Hispanic,0.1
vermeiren,Belgium,White,White,1.0,N/A,-1.0
vermes,Hungary,White,White,0.9,Hispanic,0.1
vermetten,Netherlands,White,White,0.9,Black,0.1
vermetten,Belgium,White,White,0.9,Black,0.1
vermeulen,Netherlands,White,White,0.7,Asian,0.2
vermulst,Netherlands,White,White,1.0,N/A,-1.0
vernaillen,Belgium,White,White,1.0,N/A,-1.0
villaran,Peru,Hispanic,Hispanic,1.0,N/A,-1.0
verner,Czech Republic,White,White,0.9,Hispanic,0.1
vernescu,Romania,White,White,1.0,N/A,-1.0
lippi,Chile,Hispanic,White,0.7,Hispanic,0.2
grunmann,Argentina,Hispanic,White,0.7,Hispanic,0.2
verougstraete,Belgium,White,White,0.9,Asian,0.1
verreydt,Belgium,White,White,1.0,N/A,-1.0
versari,Panama,Hispanic,Hispanic,0.5,White,0.5
verschelden,Belgium,White,White,0.9,Hispanic,0.1
verschoor,Netherlands,White,White,0.9,Black,0.1
verschueren,Belgium,White,White,0.9,Asian,0.1
verschuren,Netherlands,White,White,0.9,Hispanic,0.1
versfeld,South Africa,Black,Black,0.8,White,0.2
vershinin,Belarus,White,White,1.0,N/A,-1.0
vershinin,Russia,White,White,1.0,N/A,-1.0
vershynina,Ukraine,White,White,1.0,N/A,-1.0
versluijs,Netherlands,White,White,1.0,N/A,-1.0
versluis,Netherlands,White,White,0.9,Hispanic,0.1
versteeg,Netherlands,White,White,1.0,N/A,-1.0
versteegh,Netherlands,White,White,0.9,Hispanic,0.1
verstegen,Netherlands,White,White,1.0,N/A,-1.0
verster,South Africa,Black,White,0.8,Black,0.2
verstraeten,Belgium,White,White,1.0,N/A,-1.0
verstuyft,Belgium,White,White,1.0,N/A,-1.0
versyp,Belgium,White,White,0.8,Black,0.2
vertongen,New Zealand,Asian,White,0.9,Black,0.1
vertonghen,Belgium,White,White,0.9,Black,0.1
vervoorn,Netherlands,White,White,1.0,N/A,-1.0
vervoort,Netherlands,White,White,1.0,N/A,-1.0
verweij,Netherlands,White,White,0.5,Asian,0.3
verwijlen,Netherlands,White,White,1.0,N/A,-1.0
verwimp,Belgium,White,White,0.9,Hispanic,0.1
verzasconi,Switzerland,White,White,0.6,Black,0.4
vesel,Czech Republic,White,White,1.0,N/A,-1.0
veselinov,Bulgaria,White,White,1.0,N/A,-1.0
veselov,Russia,White,White,1.0,N/A,-1.0
